price,review_score,count,review_categ,count_categ,price_categ,Discount,cluster,Action_Need
189.99,4,1,Good,1,4,10,3,Reasonable
61.9,5,1,Satisfied,1,2,20,4,Reasonable
129.3,5,5,Satisfied,1,3,20,0,Need_advertisement
99.90000000000002,2,3,Not Satisfied,1,3,40,5,Not_Reasonable
84.26,5,1,Satisfied,1,3,20,0,Need_advertisement
22.99,2,2,Not Satisfied,1,1,50,2,Quality_Improvment
23.09,5,1,Satisfied,1,1,20,1,Need_advertisement
173.67,5,1,Satisfied,1,4,10,6,Need_advertisement
59.0,5,1,Satisfied,1,2,20,4,Reasonable
49.9,5,1,Satisfied,1,2,20,4,Reasonable
37.95,4,5,Good,1,1,20,1,Need_advertisement
109.9,4,1,Good,1,3,20,7,Reasonable
154.43666666666667,5,3,Satisfied,1,3,20,0,Need_advertisement
38.5,4,3,Good,1,1,20,1,Need_advertisement
139.99,5,1,Satisfied,1,3,20,0,Need_advertisement
89.9,4,1,Good,1,3,20,7,Reasonable
43.2,5,1,Satisfied,1,2,20,4,Reasonable
33.46333333333333,5,3,Satisfied,1,1,20,1,Need_advertisement
249.0,5,1,Satisfied,1,4,10,6,Need_advertisement
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
89.5257142857143,4,7,Good,1,3,20,7,Reasonable
181.62,5,1,Satisfied,1,4,10,6,Need_advertisement
374.9,5,1,Satisfied,1,4,10,6,Need_advertisement
143.0,3,1,Not Bad,1,3,20,7,Reasonable
126.0,5,1,Satisfied,1,3,20,0,Need_advertisement
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
94.5,4,3,Good,1,3,20,7,Reasonable
179.9,5,1,Satisfied,1,4,10,6,Need_advertisement
83.9,5,1,Satisfied,1,3,20,0,Need_advertisement
27.3,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
62.4,5,1,Satisfied,1,2,20,4,Reasonable
259.46,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
44.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
69.9,4,1,Good,1,2,20,4,Reasonable
118.37692307692308,5,13,Satisfied,1,3,20,0,Need_advertisement
432.0,5,1,Satisfied,1,4,10,6,Need_advertisement
38.0,3,5,Not Bad,1,1,20,2,Quality_Improvment
61.0,2,4,Not Satisfied,1,2,50,2,Quality_Improvment
242.9,5,1,Satisfied,1,4,10,6,Need_advertisement
249.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
49.5,3,1,Not Bad,1,2,20,2,Quality_Improvment
89.0,5,1,Satisfied,1,3,20,0,Need_advertisement
109.9,5,2,Satisfied,1,3,20,0,Need_advertisement
39.99,5,2,Satisfied,1,2,20,4,Reasonable
38.99,4,5,Good,1,1,20,1,Need_advertisement
153.926,5,5,Satisfied,1,3,20,0,Need_advertisement
16.8,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
59.99,5,1,Satisfied,1,2,20,4,Reasonable
36.0,5,3,Satisfied,1,1,20,1,Need_advertisement
2699.0,5,1,Satisfied,1,4,10,6,Need_advertisement
28.99,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
139.9,3,1,Not Bad,1,3,20,7,Reasonable
25.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
49.9,5,4,Satisfied,1,2,20,4,Reasonable
920.0,5,1,Satisfied,1,4,10,6,Need_advertisement
111.225,5,2,Satisfied,1,3,20,0,Need_advertisement
17.9,5,1,Satisfied,1,1,20,1,Need_advertisement
368.3233333333333,5,6,Satisfied,1,4,10,6,Need_advertisement
89.9,4,1,Good,1,3,20,7,Reasonable
184.1,5,1,Satisfied,1,4,10,6,Need_advertisement
71.99,5,3,Satisfied,1,2,20,4,Reasonable
19.9,3,6,Not Bad,1,1,20,2,Quality_Improvment
199.96,4,3,Good,1,4,10,3,Reasonable
47.9,5,1,Satisfied,1,2,20,4,Reasonable
38.9,5,2,Satisfied,1,1,20,1,Need_advertisement
110.32000000000001,4,14,Good,1,3,20,7,Reasonable
69.9,4,1,Good,1,2,20,4,Reasonable
112.99,5,1,Satisfied,1,3,20,0,Need_advertisement
49.8,5,1,Satisfied,1,2,20,4,Reasonable
155.0,4,5,Good,1,4,10,3,Reasonable
73.5,5,1,Satisfied,1,2,20,4,Reasonable
50.0,5,1,Satisfied,1,2,20,4,Reasonable
49.99,4,4,Good,1,2,20,4,Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
89.9,4,1,Good,1,3,20,7,Reasonable
229.99,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
699.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
84.9,5,1,Satisfied,1,3,20,0,Need_advertisement
223.83333333333334,5,9,Satisfied,1,4,10,6,Need_advertisement
49.0,5,1,Satisfied,1,2,20,4,Reasonable
39.9,4,2,Good,1,1,20,1,Need_advertisement
317.5,5,2,Satisfied,1,4,10,6,Need_advertisement
140.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
23.99,4,1,Good,1,1,20,1,Need_advertisement
349.99,5,1,Satisfied,1,4,10,6,Need_advertisement
42.9,4,1,Good,1,2,20,4,Reasonable
124.9,5,1,Satisfied,1,3,20,0,Need_advertisement
289.0,5,1,Satisfied,1,4,10,6,Need_advertisement
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
113.9,3,4,Not Bad,1,3,20,7,Reasonable
69.99,4,2,Good,1,2,20,4,Reasonable
55.65,5,1,Satisfied,1,2,20,4,Reasonable
39.9,5,1,Satisfied,1,1,20,1,Need_advertisement
19.99,2,2,Not Satisfied,1,1,50,2,Quality_Improvment
119.9,5,1,Satisfied,1,3,20,0,Need_advertisement
139.99,5,1,Satisfied,1,3,20,0,Need_advertisement
10.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
1980.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
126.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
42.9,5,1,Satisfied,1,2,20,4,Reasonable
89.9,5,5,Satisfied,1,3,20,0,Need_advertisement
46.0,4,4,Good,1,2,20,4,Reasonable
59.9,5,1,Satisfied,1,2,20,4,Reasonable
299.0,4,1,Good,1,4,10,3,Reasonable
120.0,5,1,Satisfied,1,3,20,0,Need_advertisement
17.333333333333332,5,6,Satisfied,1,1,20,1,Need_advertisement
230.0,3,6,Not Bad,1,4,20,3,Reasonable
19.9,4,1,Good,1,1,20,1,Need_advertisement
99.9,4,1,Good,1,3,20,7,Reasonable
29.99,5,1,Satisfied,1,1,20,1,Need_advertisement
95.0,4,1,Good,1,3,20,7,Reasonable
15.8,5,1,Satisfied,1,1,20,1,Need_advertisement
130.65666666666667,4,15,Good,1,3,20,7,Reasonable
36.49,4,6,Good,1,1,20,1,Need_advertisement
180.4,5,2,Satisfied,1,4,10,6,Need_advertisement
123.77619047619048,4,21,Good,1,3,20,7,Reasonable
237.0,5,1,Satisfied,1,4,10,6,Need_advertisement
129.0,4,1,Good,1,3,20,7,Reasonable
5.99,4,1,Good,1,1,20,1,Need_advertisement
410.0,4,4,Good,1,4,10,3,Reasonable
19.9,5,3,Satisfied,1,1,20,1,Need_advertisement
57.5,4,1,Good,1,2,20,4,Reasonable
56.833333333333336,3,3,Not Bad,1,2,20,2,Quality_Improvment
19.0,4,3,Good,1,1,20,1,Need_advertisement
123.97,4,2,Good,1,3,20,7,Reasonable
19.8,5,1,Satisfied,1,1,20,1,Need_advertisement
569.9,4,1,Good,1,4,10,3,Reasonable
96.0,4,5,Good,1,3,20,7,Reasonable
285.0,5,1,Satisfied,1,4,10,6,Need_advertisement
18.99,3,6,Not Bad,1,1,20,2,Quality_Improvment
61.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
219.0,5,1,Satisfied,1,4,10,6,Need_advertisement
189.9,5,2,Satisfied,1,4,10,6,Need_advertisement
55.0,3,1,Not Bad,1,2,20,2,Quality_Improvment
33.99,4,2,Good,1,1,20,1,Need_advertisement
248.0,5,1,Satisfied,1,4,10,6,Need_advertisement
234.18571428571428,4,7,Good,1,4,10,3,Reasonable
128.9,3,1,Not Bad,1,3,20,7,Reasonable
89.17,5,1,Satisfied,1,3,20,0,Need_advertisement
225.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
259.9,3,3,Not Bad,1,4,20,3,Reasonable
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
188.0,5,1,Satisfied,1,4,10,6,Need_advertisement
25.99,5,1,Satisfied,1,1,20,1,Need_advertisement
240.0,4,1,Good,1,4,10,3,Reasonable
78.0,5,1,Satisfied,1,2,20,4,Reasonable
80.28,5,10,Satisfied,1,3,20,0,Need_advertisement
49.9,5,4,Satisfied,1,2,20,4,Reasonable
125.9,5,1,Satisfied,1,3,20,0,Need_advertisement
132.0,4,1,Good,1,3,20,7,Reasonable
79.9,5,1,Satisfied,1,3,20,0,Need_advertisement
141.22727272727272,4,11,Good,1,3,20,7,Reasonable
36.699999999999996,5,7,Satisfied,1,1,20,1,Need_advertisement
169.9,5,1,Satisfied,1,4,10,6,Need_advertisement
49.9,5,1,Satisfied,1,2,20,4,Reasonable
349.9,4,1,Good,1,4,10,3,Reasonable
46.0,5,1,Satisfied,1,2,20,4,Reasonable
399.9,5,1,Satisfied,1,4,10,6,Need_advertisement
151.79999999999998,5,3,Satisfied,1,3,20,0,Need_advertisement
169.0,4,1,Good,1,4,10,3,Reasonable
29.9,4,4,Good,1,1,20,1,Need_advertisement
37.5,4,1,Good,1,1,20,1,Need_advertisement
29.9,4,1,Good,1,1,20,1,Need_advertisement
29.899999999999995,4,3,Good,1,1,20,1,Need_advertisement
53.0,5,2,Satisfied,1,2,20,4,Reasonable
369.9,5,4,Satisfied,1,4,10,6,Need_advertisement
99.71222222222222,4,18,Good,1,3,20,7,Reasonable
211.66666666666666,4,3,Good,1,4,10,3,Reasonable
437.39,4,1,Good,1,4,10,3,Reasonable
84.9,4,2,Good,1,3,20,7,Reasonable
22.81,5,5,Satisfied,1,1,20,1,Need_advertisement
105.9,5,2,Satisfied,1,3,20,0,Need_advertisement
169.9,5,1,Satisfied,1,4,10,6,Need_advertisement
99.0,5,1,Satisfied,1,3,20,0,Need_advertisement
82.795,5,2,Satisfied,1,3,20,0,Need_advertisement
79.9,4,2,Good,1,3,20,7,Reasonable
58.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
229.11111111111111,3,9,Not Bad,1,4,20,3,Reasonable
18.63,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
32.9,5,7,Satisfied,1,1,20,1,Need_advertisement
69.0,5,1,Satisfied,1,2,20,4,Reasonable
182.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
38.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
105.115,4,2,Good,1,3,20,7,Reasonable
66.5,5,2,Satisfied,1,2,20,4,Reasonable
78.85,4,1,Good,1,2,20,4,Reasonable
149.9,5,1,Satisfied,1,3,20,0,Need_advertisement
964.0,5,2,Satisfied,1,4,10,6,Need_advertisement
49.9,4,2,Good,1,2,20,4,Reasonable
114.97333333333334,4,3,Good,1,3,20,7,Reasonable
62.0,4,1,Good,1,2,20,4,Reasonable
32.63066666666666,4,45,Good,1,1,20,1,Need_advertisement
78.5,2,5,Not Satisfied,1,2,50,2,Quality_Improvment
90.875,4,16,Good,1,3,20,7,Reasonable
8.513333333333334,5,3,Satisfied,1,1,20,1,Need_advertisement
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
485.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
249.99,5,1,Satisfied,1,4,10,6,Need_advertisement
54.9,5,1,Satisfied,1,2,20,4,Reasonable
119.5,5,3,Satisfied,1,3,20,0,Need_advertisement
169.0,3,1,Not Bad,1,4,20,3,Reasonable
45.8,5,1,Satisfied,1,2,20,4,Reasonable
159.9,3,1,Not Bad,1,4,20,3,Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
8.97,3,1,Not Bad,1,1,20,2,Quality_Improvment
149.9,5,1,Satisfied,1,3,20,0,Need_advertisement
335.775,4,2,Good,1,4,10,3,Reasonable
309.9,5,1,Satisfied,1,4,10,6,Need_advertisement
19.9,4,4,Good,1,1,20,1,Need_advertisement
338.3333333333333,4,9,Good,1,4,10,3,Reasonable
12.9,4,2,Good,1,1,20,1,Need_advertisement
138.5,5,1,Satisfied,1,3,20,0,Need_advertisement
68.674,3,10,Not Bad,1,2,20,2,Quality_Improvment
215.0,4,1,Good,1,4,10,3,Reasonable
197.7,3,1,Not Bad,1,4,20,3,Reasonable
22.99,4,5,Good,1,1,20,1,Need_advertisement
71.95,5,1,Satisfied,1,2,20,4,Reasonable
204.95000000000002,5,6,Satisfied,1,4,10,6,Need_advertisement
59.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
138.0,4,6,Good,1,3,20,7,Reasonable
39.3,5,2,Satisfied,1,1,20,1,Need_advertisement
198.89,4,1,Good,1,4,10,3,Reasonable
198.0,4,4,Good,1,4,10,3,Reasonable
89.0,3,4,Not Bad,1,3,20,7,Reasonable
189.0,4,2,Good,1,4,10,3,Reasonable
139.94,5,1,Satisfied,1,3,20,0,Need_advertisement
151.4941379310345,4,29,Good,1,3,20,7,Reasonable
16.9,2,3,Not Satisfied,1,1,50,2,Quality_Improvment
8.49,5,1,Satisfied,1,1,20,1,Need_advertisement
449.9,5,1,Satisfied,1,4,10,6,Need_advertisement
91.4,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
105.0,5,1,Satisfied,1,3,20,0,Need_advertisement
77.495,5,2,Satisfied,1,2,20,4,Reasonable
106.0,4,9,Good,1,3,20,7,Reasonable
49.9,5,1,Satisfied,1,2,20,4,Reasonable
288.02,5,1,Satisfied,1,4,10,6,Need_advertisement
229.99,3,1,Not Bad,1,4,20,3,Reasonable
19.9,4,2,Good,1,1,20,1,Need_advertisement
849.9,4,1,Good,1,4,10,3,Reasonable
15.0,5,3,Satisfied,1,1,20,1,Need_advertisement
9.89,5,1,Satisfied,1,1,20,1,Need_advertisement
194.9,5,2,Satisfied,1,4,10,6,Need_advertisement
144.075,2,6,Not Satisfied,1,3,40,5,Not_Reasonable
49.9,5,1,Satisfied,1,2,20,4,Reasonable
59.9,5,1,Satisfied,1,2,20,4,Reasonable
52.4,4,10,Good,1,2,20,4,Reasonable
899.0,5,1,Satisfied,1,4,10,6,Need_advertisement
74.25,5,2,Satisfied,1,2,20,4,Reasonable
59.0,4,1,Good,1,2,20,4,Reasonable
169.9,5,1,Satisfied,1,4,10,6,Need_advertisement
160.0,5,1,Satisfied,1,4,10,6,Need_advertisement
103.92315789473685,4,19,Good,1,3,20,7,Reasonable
39.0,5,1,Satisfied,1,1,20,1,Need_advertisement
117.97,5,1,Satisfied,1,3,20,0,Need_advertisement
19.99,4,1,Good,1,1,20,1,Need_advertisement
27.3,4,1,Good,1,1,20,1,Need_advertisement
58.83,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
95.20000000000002,5,13,Satisfied,1,3,20,0,Need_advertisement
32.49,5,1,Satisfied,1,1,20,1,Need_advertisement
35.9,5,1,Satisfied,1,1,20,1,Need_advertisement
320.0,4,2,Good,1,4,10,3,Reasonable
26.7,5,1,Satisfied,1,1,20,1,Need_advertisement
599.0,4,1,Good,1,4,10,3,Reasonable
16.22,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
149.9,5,14,Satisfied,1,3,20,0,Need_advertisement
18.9,5,2,Satisfied,1,1,20,1,Need_advertisement
68.8,3,1,Not Bad,1,2,20,2,Quality_Improvment
66.9,4,1,Good,1,2,20,4,Reasonable
129.5,5,1,Satisfied,1,3,20,0,Need_advertisement
22.5,4,1,Good,1,1,20,1,Need_advertisement
299.9,5,2,Satisfied,1,4,10,6,Need_advertisement
26.0,5,2,Satisfied,1,1,20,1,Need_advertisement
135.49,2,2,Not Satisfied,1,3,40,5,Not_Reasonable
35.0,4,7,Good,1,1,20,1,Need_advertisement
12.06,5,1,Satisfied,1,1,20,1,Need_advertisement
46.666666666666664,5,3,Satisfied,1,2,20,4,Reasonable
95.0,3,3,Not Bad,1,3,20,7,Reasonable
262.5,4,5,Good,1,4,10,3,Reasonable
91.83333333333333,4,6,Good,1,3,20,7,Reasonable
20.392857142857142,4,14,Good,1,1,20,1,Need_advertisement
159.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
422.4925,4,4,Good,1,4,10,3,Reasonable
19.939999999999998,4,4,Good,1,1,20,1,Need_advertisement
46.9,5,3,Satisfied,1,2,20,4,Reasonable
19.939999999999998,5,2,Satisfied,1,1,20,1,Need_advertisement
122.5,3,6,Not Bad,1,3,20,7,Reasonable
699.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
49.99,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
203.99,3,4,Not Bad,1,4,20,3,Reasonable
95.01941176470588,4,17,Good,1,3,20,7,Reasonable
149.99,3,1,Not Bad,1,3,20,7,Reasonable
189.99,5,2,Satisfied,1,4,10,6,Need_advertisement
24.9,5,2,Satisfied,1,1,20,1,Need_advertisement
149.9,5,1,Satisfied,1,3,20,0,Need_advertisement
35.18571428571428,4,7,Good,1,1,20,1,Need_advertisement
124.9,5,1,Satisfied,1,3,20,0,Need_advertisement
14.9,5,1,Satisfied,1,1,20,1,Need_advertisement
249.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
106.55,4,7,Good,1,3,20,7,Reasonable
82.33333333333333,5,3,Satisfied,1,3,20,0,Need_advertisement
374.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
389.0,4,3,Good,1,4,10,3,Reasonable
93.45,3,2,Not Bad,1,3,20,7,Reasonable
109.9,4,4,Good,1,3,20,7,Reasonable
24.99,5,1,Satisfied,1,1,20,1,Need_advertisement
116.23333333333335,4,3,Good,1,3,20,7,Reasonable
59.9,5,1,Satisfied,1,2,20,4,Reasonable
18.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
65.0,5,2,Satisfied,1,2,20,4,Reasonable
249.99,5,2,Satisfied,1,4,10,6,Need_advertisement
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
92.99333333333334,4,3,Good,1,3,20,7,Reasonable
68.2,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
75.60374999999999,4,8,Good,1,2,20,4,Reasonable
64.9,3,3,Not Bad,1,2,20,2,Quality_Improvment
35.0,4,2,Good,1,1,20,1,Need_advertisement
29.5,3,5,Not Bad,1,1,20,2,Quality_Improvment
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
149.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
26.15,5,1,Satisfied,1,1,20,1,Need_advertisement
199.99,5,1,Satisfied,1,4,10,6,Need_advertisement
19.99,5,1,Satisfied,1,1,20,1,Need_advertisement
89.99,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
74.5,4,1,Good,1,2,20,4,Reasonable
309.99,5,1,Satisfied,1,4,10,6,Need_advertisement
1195.0,5,1,Satisfied,1,4,10,6,Need_advertisement
310.53,5,2,Satisfied,1,4,10,6,Need_advertisement
192.5475,5,12,Satisfied,1,4,10,6,Need_advertisement
6.0,5,1,Satisfied,1,1,20,1,Need_advertisement
31.9,4,4,Good,1,1,20,1,Need_advertisement
58.9,5,2,Satisfied,1,2,20,4,Reasonable
7.0,4,2,Good,1,1,20,1,Need_advertisement
104.93333333333334,5,3,Satisfied,1,3,20,0,Need_advertisement
19.0,5,1,Satisfied,1,1,20,1,Need_advertisement
62.0,5,4,Satisfied,1,2,20,4,Reasonable
51.89,5,2,Satisfied,1,2,20,4,Reasonable
129.0,5,1,Satisfied,1,3,20,0,Need_advertisement
29.9,4,1,Good,1,1,20,1,Need_advertisement
63.0,5,2,Satisfied,1,2,20,4,Reasonable
89.99,5,2,Satisfied,1,3,20,0,Need_advertisement
69.9,5,4,Satisfied,1,2,20,4,Reasonable
14.8,3,5,Not Bad,1,1,20,2,Quality_Improvment
31.9,4,4,Good,1,1,20,1,Need_advertisement
29.2,4,4,Good,1,1,20,1,Need_advertisement
34.99,2,7,Not Satisfied,1,1,50,2,Quality_Improvment
94.0,5,1,Satisfied,1,3,20,0,Need_advertisement
31.99,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
20.615,4,4,Good,1,1,20,1,Need_advertisement
55.0,4,2,Good,1,2,20,4,Reasonable
62.2,3,2,Not Bad,1,2,20,2,Quality_Improvment
44.5,5,1,Satisfied,1,2,20,4,Reasonable
16.0,4,2,Good,1,1,20,1,Need_advertisement
95.0,4,5,Good,1,3,20,7,Reasonable
34.9,5,1,Satisfied,1,1,20,1,Need_advertisement
135.8,4,1,Good,1,3,20,7,Reasonable
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
100.33333333333333,4,3,Good,1,3,20,7,Reasonable
24.9625,5,8,Satisfied,1,1,20,1,Need_advertisement
164.9,5,3,Satisfied,1,4,10,6,Need_advertisement
75.0,4,1,Good,1,2,20,4,Reasonable
49.9,5,3,Satisfied,1,2,20,4,Reasonable
29.99,4,1,Good,1,1,20,1,Need_advertisement
39.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
161.42,5,3,Satisfied,1,4,10,6,Need_advertisement
105.9,4,2,Good,1,3,20,7,Reasonable
16.24,4,4,Good,1,1,20,1,Need_advertisement
62.99,4,2,Good,1,2,20,4,Reasonable
54.548500000000004,3,20,Not Bad,1,2,20,2,Quality_Improvment
53.5,5,1,Satisfied,1,2,20,4,Reasonable
55.3,4,1,Good,1,2,20,4,Reasonable
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
96.0,5,1,Satisfied,1,3,20,0,Need_advertisement
73.0,3,2,Not Bad,1,2,20,2,Quality_Improvment
56.8,5,1,Satisfied,1,2,20,4,Reasonable
75.0,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
249.99,5,1,Satisfied,1,4,10,6,Need_advertisement
38.8,5,2,Satisfied,1,1,20,1,Need_advertisement
48.0,4,3,Good,1,2,20,4,Reasonable
119.0,4,2,Good,1,3,20,7,Reasonable
19.0,3,1,Not Bad,1,1,20,2,Quality_Improvment
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
43.99,5,1,Satisfied,1,2,20,4,Reasonable
24.9,5,1,Satisfied,1,1,20,1,Need_advertisement
57.9,4,1,Good,1,2,20,4,Reasonable
339.0,4,2,Good,1,4,10,3,Reasonable
21.649999999999995,4,3,Good,1,1,20,1,Need_advertisement
74.49,5,4,Satisfied,1,2,20,4,Reasonable
24.9,4,2,Good,1,1,20,1,Need_advertisement
38.9,5,4,Satisfied,1,1,20,1,Need_advertisement
29.62488372093023,4,43,Good,1,1,20,1,Need_advertisement
114.82333333333332,4,3,Good,1,3,20,7,Reasonable
44.99,5,1,Satisfied,1,2,20,4,Reasonable
329.0,5,1,Satisfied,1,4,10,6,Need_advertisement
227.17,5,2,Satisfied,1,4,10,6,Need_advertisement
139.99,5,1,Satisfied,1,3,20,0,Need_advertisement
166.0,5,1,Satisfied,1,4,10,6,Need_advertisement
14.9,4,1,Good,1,1,20,1,Need_advertisement
59.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
9.8,4,1,Good,1,1,20,1,Need_advertisement
92.62727272727274,4,11,Good,1,3,20,7,Reasonable
1199.99,5,1,Satisfied,1,4,10,6,Need_advertisement
229.9,4,1,Good,1,4,10,3,Reasonable
14.99,3,1,Not Bad,1,1,20,2,Quality_Improvment
64.0,5,1,Satisfied,1,2,20,4,Reasonable
40.0,4,3,Good,1,2,20,4,Reasonable
279.99,5,1,Satisfied,1,4,10,6,Need_advertisement
141.5,4,1,Good,1,3,20,7,Reasonable
136.9,4,2,Good,1,3,20,7,Reasonable
93.26666666666668,4,18,Good,1,3,20,7,Reasonable
9.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
149.9,1,2,Not Satisfied,1,3,40,5,Not_Reasonable
19.49,4,2,Good,1,1,20,1,Need_advertisement
156.97,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
60.9,4,14,Good,1,2,20,4,Reasonable
204.5,4,6,Good,1,4,10,3,Reasonable
12.02,4,2,Good,1,1,20,1,Need_advertisement
180.3525,3,8,Not Bad,1,4,20,3,Reasonable
49.9,5,6,Satisfied,1,2,20,4,Reasonable
61.18235294117647,4,17,Good,1,2,20,4,Reasonable
22.945999999999998,5,5,Satisfied,1,1,20,1,Need_advertisement
799.99,4,1,Good,1,4,10,3,Reasonable
275.31,5,1,Satisfied,1,4,10,6,Need_advertisement
31.0,5,1,Satisfied,1,1,20,1,Need_advertisement
52.9,5,1,Satisfied,1,2,20,4,Reasonable
29.0,4,1,Good,1,1,20,1,Need_advertisement
34.99,5,1,Satisfied,1,1,20,1,Need_advertisement
289.99,5,1,Satisfied,1,4,10,6,Need_advertisement
369.0,4,7,Good,1,4,10,3,Reasonable
75.9,4,2,Good,1,2,20,4,Reasonable
185.0,5,1,Satisfied,1,4,10,6,Need_advertisement
279.0,5,1,Satisfied,1,4,10,6,Need_advertisement
45.0,5,1,Satisfied,1,2,20,4,Reasonable
121.3,4,6,Good,1,3,20,7,Reasonable
94.5,5,1,Satisfied,1,3,20,0,Need_advertisement
20.3,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
162.445,4,2,Good,1,4,10,3,Reasonable
33.0,4,5,Good,1,1,20,1,Need_advertisement
69.97,3,1,Not Bad,1,2,20,2,Quality_Improvment
76.99,4,1,Good,1,2,20,4,Reasonable
255.65,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
129.0,4,1,Good,1,3,20,7,Reasonable
189.0,5,1,Satisfied,1,4,10,6,Need_advertisement
49.9,5,1,Satisfied,1,2,20,4,Reasonable
209.0,5,2,Satisfied,1,4,10,6,Need_advertisement
326.66,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
44.9,4,1,Good,1,2,20,4,Reasonable
99.0,5,1,Satisfied,1,3,20,0,Need_advertisement
25.99,5,1,Satisfied,1,1,20,1,Need_advertisement
55.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
109.9,5,1,Satisfied,1,3,20,0,Need_advertisement
34.99,5,1,Satisfied,1,1,20,1,Need_advertisement
1041.0,5,1,Satisfied,1,4,10,6,Need_advertisement
89.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
65.5,5,1,Satisfied,1,2,20,4,Reasonable
29.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
285.53555555555556,5,9,Satisfied,1,4,10,6,Need_advertisement
99.0,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
69.9,2,3,Not Satisfied,1,2,50,2,Quality_Improvment
599.0,5,2,Satisfied,1,4,10,6,Need_advertisement
149.0,5,3,Satisfied,1,3,20,0,Need_advertisement
155.0,4,1,Good,1,4,10,3,Reasonable
49.9,4,5,Good,1,2,20,4,Reasonable
59.9,5,3,Satisfied,1,2,20,4,Reasonable
126.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
78.45,5,3,Satisfied,1,2,20,4,Reasonable
17.53,5,1,Satisfied,1,1,20,1,Need_advertisement
11.9,5,1,Satisfied,1,1,20,1,Need_advertisement
16.99,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
106.796,5,10,Satisfied,1,3,20,0,Need_advertisement
339.0,5,1,Satisfied,1,4,10,6,Need_advertisement
219.99,5,1,Satisfied,1,4,10,6,Need_advertisement
15.899999999999999,4,2,Good,1,1,20,1,Need_advertisement
194.9,5,2,Satisfied,1,4,10,6,Need_advertisement
149.0,5,1,Satisfied,1,3,20,0,Need_advertisement
228.0,5,1,Satisfied,1,4,10,6,Need_advertisement
53.99,4,2,Good,1,2,20,4,Reasonable
